Label,ID,Texte
H,997968381084086274,@mselon3 Brigitte je pensais que c'était sa mère ! Comme je suis pas trop politique ! Droite 👉 gauche 👈 ou extrême c'est la même merde . #Paris sale odeurs de pisse de merde pollution ! C'est là pire ville d'Europe .Entendu par des italiens hollandais suisse anglais américains japonais
N,997828006675730432,"#Coupons on Loopr #marijuana party bus! CODES: TOUR72, TOUR24, TOUR3 https://t.co/dr3WExsM0H #cannabis #weed #Colorado #stoner #party #pot https://t.co/35vzV3G3qd"
SH,997850876537655296,"@BehindStay @gerardcollomb @demontvalon1 @Place_Beauvau @gouvernementFR @PoliceNationale @Gendarmerie @prefpolice @justice_gouv ATTENTION RAMADAM après le 15 mai ! = leur ""Dieu"" ou EI  leur ordonne de TUER ENCORE PLUS DE MECREANTS DURANT CETTE PERIODE !! DEHORS LES FICHES S SINON FN EN 2022 !! REAGISSEZ Bordel !!..EN SYRIE les FICHES S sinon FN au pouvoir !!??!!!...AYEZ DE L'AUTORITE avec cette RACAILLE !"
S,998307482886959105,"Les rebeus sous ce tweet ils sont drôles h39 « original Netflix serie » et compagnie Mais hier pour un « j’comprends po », ça m’as lâcher « a l’esclavage zoumana » toute la soirée https://t.co/YigKu9vj7O"
N,998318895365681153,"@manuelvalls ne disait-il pas qu'ils ont de points communs avec israël ? C'est que : israël dégomme physiquement et la France le fait moralement. Leur objectif est de descendre toute personne ne se soumettant pas à leur tohu-bohu.
Mennel, ensuite Maryam...
https://t.co/sqvHt53Wan"
N,998126480998719488,"@sacha29000 Sale fils de maïs wolah, rentre pleurer dans les jupons de ta maman.

Depuis 2011, aucune suspicion sur le Tour. Okay sur la Vuelta il a merdé, en tant que scientifique je peux pas contredire les résultats. Mais frérot, rends toi bien compte, aucun cycliste y va sans rien prendre"
N,998111992438251520,"Durant l""occupation nazi en France quand Goebbels est venu a Paris , plus de la moitié de ceux qui l'ont accueillis étaient des homosexuels selon Christian Vanneste https://t.co/yPv4s7iHmV"
N,998289067493208064,"@afrodeezia Ça ne connaît rien à la politique de la reine Elizabeth II, mais ça la traite de raciste parce qu'elle est blanche et chrétienne.
On se sent SÉGRÉGATIONNISTE, en somme."
N,997809707829080064,"#Premium #France 4.1 Stars, 111 Reviews: Samsung Galaxy Smartphone Débloqué Import Allemagne Ecran  Pouces for EUR 407,38. Best Sale Ranking on Amazon! [https://t.co/YEyPBtmXyY] https://t.co/NuumqHyJ8O"
N,997874490548867073,#Premium #France 118 Reviews: Apple Ipad 2 16go  3g Blanc Débloqué for EUR 279. Best Sale Ranking on Amazon! [https://t.co/YGX5dvDHOM] https://t.co/tvNSOnwLy5
N,998156894605840384,Mdr jurez ça vous a mm pzs traversé l'esprit la les 3000 personnes qui ont RT ? Vous vous êtes pas dit: tiens et si on regardait l'article et la position géographique avant d'ouvrir nos sales bouches et nous traiter de raciste ? Pas 1 seconde ?
N,998315756550000640,"@Hipposandsmiles @Hipposandsmiles 
Mais pire 😂😂 le pire c'est que mes amies m'affiche pareil quand je fais une sale tête dans mes vidéos et je me fais ficha sur Facebook donc c'est pire ptn 😭😭❤"
N,998123024690896896,@DelegueLata @imamette @Petit_Didacte Et non la situation en France n’est pas parfaite et oui il existe malheureusement du racisme et un plafond de verre mais nous n’avons pas plus de 30000 morts par arme à feu chaque année (ou 6200 pour respecter le ratio par rapport à la population totale).
N,998133999968153600,"@JLRIMI84 @alexiscorbiere Après avoir fait le boulot avec dis racisme contre Lepen , le collabeur boutih a senti le vent tourner sur l islam et îl abusé de son origine afin de stigmatiser une part de sa communauté et pour taper sur FI comme Goupil les chien de garde Macronisee"
SH,998387090772676609,@grelier79601609 @Eltoto16808411 @DeBommeler @LHACAPABLE @LFPfr Espèce de merde va tu sent aussi mauvais que tes confreres de consanguins sur ton île et ne croit plus au respect corse stp depuis votre fuite en Afrique noirs et la fin de vos soit disant capo vous n êtes plus rien qu une bande d esclaves aux ordres du continent sale chiens 😘
N,998274067831586816,quand tu parles de peau jaune parce que t'es pas du tout raciste contrairement aux antiracistes qui sont les vrais racistes https://t.co/o5QCVwjN8H
N,998160753642352641,"@TheBeaversPage ATTENTION RESTAURANT RACISTE.
BE CARREFUL A RACISTIC RESTAURANT.

DON'T GIVE YOUR MONEY TO RACISTS !!!!!

Si vous cherchez un RESTAURANT RACISTE où vous n'aurez pas un ARABE même du Golfe, alors vous pouvez y aller.

It is a typical FRENCH RACISTIC RESTAURANT"
N,998228422815109120,"@BuzzFeedNewsFR @gerardcollomb Aurait-on les mêmes propos sûr mère Térèsa ou est-il de devenu de bon ton d'être ouvertement raciste..
Bonjour aux castors .... https://t.co/4mCzEEGXDv"
H,997949513674391552,PUTAIN MAIS L'AVOCATE LA BRUNE LA. ELLE PEUT LAISSER PARLER LES GENS OU C'EST COMMENT ? CLAY IL SORT LA VÉRITÉ ELLE LUI DIT DE CE TAIRE. Sale pute. #13ReasonsWhyS2
H,998319117189959680,@PkrMentor @fatoukanoute8 @raciste Apparemment j’ai affaire à un #machiniste de base. Dis moi : tu es très riche ou très con ? J’espère que tu es riches...
N,998553488434003968,"#Premium #France 386 Reviews: Apple Iphone Smartphone Débloqué  Ecran Pouces Gris Sidéral for EUR 244,00. Best Sale Ranking on Amazon! [https://t.co/KNfJlj8jgY] https://t.co/oatfUXxiae"
S,37,"Et toi tu ne connais rien à la France en pensant qu'elle doit être multiculturelle. Je regrette mais ils sont quand même bien tous noirs au Cameroun, non ? EN France aussi on a des sous groupes ethniques, tu sais (Alsaciens, Normands, Provençaux…), mais ils sont tous blancs !"
N,997912028223242240,Moi je veux que #om finisse 3eme kon se marre a les voir jouer en C1 l'année prochaine et Lyon 4eme pour voir la sale gueule de #aulas pleurer  d'aller en C3 #eds #ol #psg
SH,998077625850630144,@CanalFootClub Une saison exceptionnelle par l'arbitrage en votre faveur. Vous êtes des merdes et des salopards sale lyonnais. Aller vous faire enculer et surtout que ce batard d'aulas continue à bien sucer les arbitres et la LFP vu que ça marche.
S,998526985025540096,@MoMoZeR0 @nikop17 Et toi Momo c’est quoi ton nom? Et tu es raciste en mettant ts les corses ds le même panier ? Tu es quoi? Marocain ?algerien? Tunisien ? Mongolien?
N,998307933132902401,"Mon petit frère c’est le meilleur quand il s’est baptisé il dit il ne veut pas de fêtes moi et maman on a organisé de force , le gar est quitté à l’église il est parti jouer ballon derrière la maison . Les invités venaient il était sale comme ça 😂😂"
N,998183631175733253,"#Premium #France 386 Reviews: Apple  Iphone Smartphone Débloqué Ecran Pouces Rose for EUR 202,20. Best Sale Ranking on Amazon! [https://t.co/BjsHVtUynp] https://t.co/WeStB9YyUC"
N,997847286804897792,"@14capitaine @Nabil_djellit @LFPfr C'est une question de contextes, si je vais jouer un match de football si on me dit sale arabe ou qu'on parle des colonies je m'en fou ça met dans l'ambiance et ça donne envie de gagner on va pas tout exagérer."
N,998100269840904193,"🚀 Voilà l'outil SECRET pour X2 ses appels, sans effort. 

🎁100% GRATUIT 14j  ✅  : https://t.co/t5UZcES4ag

#marketing #success #sale https://t.co/ZObaMox0jP"
SH,997854637775577088,"@benoithamon @GenerationsMvt @Generation_s78 ATTENTION RAMADAM après le 15 mai ! = leur ""Dieu"" ou EI  leur ordonne de TUER ENCORE PLUS DE MECREANTS DURANT CETTE PERIODE !! DEHORS LES FICHES S SINON FN EN 2022 !! REAGISSEZ Bordel !!..EN SYRIE les FICHES S sinon FN au pouvoir !!??!!!...AYEZ DE L'AUTORITE avec cette RACAILLE !"
H,998303808328470528,"Dites vous que quand vous regardez quelqu'un en rigolant ou même juste passer à côté en rigolant c'est super vexant pour certaine personne, occupé vous de votre cul en vrai ça fera grand bien à eux et surtout aux autres qu'en peuvent plus de votre sale gueule"
N,997843157525069824,"#Premium #France 4.3 Stars, 119 Reviews: Apple Airpods Écouteurs  Sans Fil Bluetooth Lightning Blanc. Details: Type de casque: Binaural Style de casque portable: écouteur .. Best Sale Ranking on Amazon! [https://t.co/1SDTv0Ncc9] https://t.co/AV0zcdpLuH"
N,998202157131358208,"@99probleems_ On va décomposer la phrase ensemble:
Les maghrébins: j’en fait partie
Sont racistes: je suis censé être raciste donc
Mais ce n’est pas vrai, donc je me révolte"
N,997884850496589824,"Tiens, revoilà une vice présidente de l'UNEF !
ça faisait longtemps qu'on avait pas entendu une monstruosité venant de chez eux https://t.co/7RFbOuj2Zd"
S,998386807837519877,"Peuple de France réveilles-toi.
Islamisation, nazi islamistes, islamo gauchiasse, vivement 2022, Marine au secours, charia. Touche pas à ma chocolatine  pendant le ramadan https://t.co/XNvXYe0vEP"
N,998153789424226304,"""Français de m… de"", ""négros"", ""sale arabe"" : le bus transportant  les footballeurs du HAC pris à partie par des supporters corses ! https://t.co/hUjcEi4CSj"
N,998334306849353730,@samiiiiirinho Mais vous le faites h24 😭😭😭 j’viens de te citer un exemple clair là (Que je trouve même pas raciste en soi) mais si pour toi les clichés c’est raciste bah ça aussi c’est raciste alors
N,998504198391107584,On avait de la peine et de la compassion pour eux donc arrêter de dire que on est raciste pck ils les ont aidé autant qu'il ont put mais par rapport à l'hygiène et aux maladies ils ont du les remettre sur leurs terre à contre coeur https://t.co/7GgXLJq5fh
N,998565043657740289,"C'est pas prcq t'as un sac zelda que tu sors pas et que t'es un debile mentale, eh arretez d'casser la tête aux gens pour rien mêlez vous de votre sale vie"
H,998251810937868288,@Brevesdepresse #Besson est également mauvais coucheur dans sa campagne normande à côté de Gacé dans l’Orne. Ses multiples refus de respecter la loi de voisinage st le marqueur de l'esprit de racaille de ce cinéaste qui dans les médias se la joue moralisateur-progressiste !
SH,998527571905208320,Draré on va pas faire un # pour Nainggolan ou on va faire comme ces pd de français qui vont se taper Giroud nous ça sera Witsel à zebi Witsel!!!! NHAL DIN MOUK L KHABA SALE SELECTIONEUR DE ZEUB!
N,998319062286520325,Il fait plus de bruit que la go et il bouge même pas @Noah_Lunsi tu mérites pas un tel fessier tu déshonores le nègre peuple https://t.co/i9RWojZjOM
H,998330667627884544,"@ItsBoriginal de ouf cette sale pute (en vrai c'est les lunettes et mon aura ou aussi appelé nen bitchy ces temps-ci), j'en suis très touchée comme tu as pu le voir 😅"
N,998175875291144193,"@cvIeste @Kekrackermann @CODYAINTSHlT @Ousssss_ @softiechenIe Le fait de dire que ce mot soit une insulte raciale revient à dire que où s’est raciste et donc tu remette en cause la théorie des races par toi même.
Le mot approprié est «  xenophobe » donc maintenant j’te prie d’fermer ta gueule et d’aller défendre quelqu’un d’autre."
N,997960118636564481,En sachant que des gens sont entrain de pourrir sous les bombardements de personnes quelconques toi tu oses dresser de tel propos en anonyme devant moi et tweeter ? https://t.co/8xtwZOdJGY
N,998024843168813056,"@LeRoiJunior1 @GuideduFoot Raciste ? Pogba,Matuidi,Mandanda,Sidibé,Umtiti,Varane,Kimpembe,Mendy,Kante,Mbappe,Dembele et Lemar il sont quoi ? Suédois ?"
N,997979847061368832,"Je suis pas pour Linlu niveau relation amoureuse avec ma copine mais oh c'est un bon fils, j'espère qu'il va réussir à faire tomber son oncle et son sale cousin 😭😭"
N,998523097811705856,"@MissssSly Malheureusement beaucoup trop de mythos pervers sans aucun respect, ils veulent jouer aux « maîtres » ou aux « libertins » en croyant qu’il suffit de dire:
« Tu baises salope » ou encore « t’es bonne sale chienne » mais ce sont des ignares, même les animaux sont plus intelligents"
N,998485182159245312,@GG_RMC @UNEF @GWGoldnadel Pourquoi les gens ne veulent pas comprendre elle est la présidente d'une association d'étudiants laïque et pourtant elle porte le voile intégral c'est ça qui est choquant Rien de raciste ou chez pas quoi
SH,35,"Quelle bande de fils de pute ces corses. Que fait la ligue ???!!! Dissolution de ce club de sous race !! Résidus d'italien, mange merde, je vous pisse dessus moi. Votre sale île de merde mérite d'être rayé de la carte,bande de raciste"
N,28,"Soutien à @RobertMenardFR, les enfants d'envahisseurs ont plus leurs places dans des camps que dans des écoles ! #Beziers"
N,998307944767873024,"@learningwithsam @Mimouna Un agriculteur un peu raciste, il voit une famille maghrébine, il dégaine. Alors qu'un agriculteur vraiment raciste.."
N,998251820731465728,"Dites-moi @franceinter, en 2018 est-il encore possible qu'une émission du service publique utilise une affiche à ce point ouvertement raciste ? Cc @RokhayaDiallo @Antinegrophobie @_LICRA_ @DILCRAH https://t.co/BucfVXFlnv"
N,997953332835684353,"apres quand j'sais on est pas amies tu boudes sale contre succès, appart mettre des photos ficha de moi dans ta story t'accomplis quoi ? hein ??? @Roxane_tlm https://t.co/OvBELwUmAE"
N,997933949748989954,"@CASTANYV @MarieOctobre13 @lesterriens @BelattarYassine Et Oui, à part ça c'est moi la raciste mais bon, j'ai l'habitude,il m'en faut plus pour m'émouvoir, Merci de votre avis
Bonne soirée 😉"
N,998342254728302593,"@girlalmighty91_ J’ai honte qu’on ait le même prénom. Critiquer quelque chose que tu ne connais sûrement pas en étant raciste c’est… vraiment pas mature. T’as le droit de pas aimer, chacun ses goûts, mais c’est pas une raison pour parler comme ça."
S,16,"Je suis pas raciste mais le concours Miss France devrait être reservé aux blanches, ça me parait logique en fait."
H,997964114596171776,@CoalitionMTLNDG Même dans Hochelaga-Maisonneuve et la parti est du centre ville les antifas sont là pour faire du trouble. On a à penser à @DaMcLuv qui a perdu son logement à cause de cette racaille.
N,998243648788627456,"@bouchranazzal @printempsrepub @EstherBenbassa Encore une fois vous participez à l amalgame entre islam et islamisme. Je suis choquée de l homophobie, du racisme, de l antisemitisme, de l Anti-féminisme religieux, des attentats. De quoi parlez-vous exactement? Encore de l infantilisation. Les méchants/les gentils?"
H,998519675565871104,"Pour info, la NVA à une pride belge, c'est un peu comme si la FN était à une pride en France (d'ailleurs il y a des accointances entre les 2 partis) , c'est un sale parti de racistes nationalistes ! Cassez vous, vraiment https://t.co/88v1y5QO6N"
H,997900052994625536,"Y'a un truc comme quoi Momo doit perdre 8kg?? 
Si je me fie au théorème du "" les idols doivent être en état de maigreur extrême au point de s'évanouir"" j'en conclue que je vais vous défoncer votre sale gueule"
